pl_name,hostname,gaia_dr3_id,gaia_dr2_id,tic_id,ra,dec,FUVmag,e_FUVmag,NUVmag,e_NUVmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Bmag,e_Bmag,Vmag,e_Vmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,ymag,e_ymag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,tic_Bmag,tic_e_Bmag,tic_Vmag,tic_e_Vmag,gaiamag,e_gaiamag,gaia_Gmag,gaia_BPmag,gaia_RPmag,Tmag,e_Tmag
Kepler-696 b,Kepler-696,2077383670001955968,2077383670001955968,138219428,293.4965906,41.1375635,,,,,,,,,,,,,,,16.233999252319300,0.04899999871850010,15.435999870300300,0.05700000002980230,15.72700023651120,0.026000000536441800,15.220999717712400,0.10400000214576700,14.979999542236300,0.10499999672174500,15.687,0.0028,15.1979,0.0022,15.0446,0.0033,14.988,0.0029,14.9552,0.0017,14.069,0.025,13.77,0.027,13.624,0.043,13.597,0.025,13.679,0.031,12.222,,9.125,,16.234,0.049,15.308,0.126,15.2389,0.000362,15.22667407989500,15.611553192138700,14.677907943725600,14.7449,0.0097
Kepler-1275 b,Kepler-1275,2126457313486865792,2126457313486865792,270521167,293.5004955,44.9324455,,,,,,,,,,,,,,,15.190999984741200,0.20600000023841900,14.562999725341800,0.019999999552965200,14.826000213623000,0.13899999856948900,14.411999702453600,0.03500000014901160,14.321999549865700,0.09099999815225600,14.7568,0.0029,14.3893,0.0036,14.2858,0.002,14.2505,0.0046,14.2299,0.0017,13.4,0.023,13.119,0.027,13.062,0.031,13.058,0.022,13.104,0.025,13.115,,9.322,,15.191,0.206,14.595,0.08,14.4061,0.000253,14.395002365112300,14.709242820739700,13.918403625488300,13.9869,0.0085
Kepler-395 c,Kepler-395,2126465903421535744,2126465903421535744,270520765,293.5111889,45.1366252,,,,,,,,,,,,,,,,,,,,,,,,,17.2647,0.0015,16.0402,0.0023,15.39,0.0013,15.097,0.0021,14.9301,0.0038,13.818,0.023,13.131,0.027,12.948,0.03,12.893,0.024,12.942,0.025,12.215,0.243,9.037,,18.3,0.167,16.5919,0.046,15.9585,0.000809,15.942505836486800,16.855751037597700,14.996904373168900,15.0088,0.00738358
Kepler-395 b,Kepler-395,2126465903421535744,2126465903421535744,270520765,293.5111889,45.1366252,,,,,,,,,,,,,,,,,,,,,,,,,17.2647,0.0015,16.0402,0.0023,15.39,0.0013,15.097,0.0021,14.9301,0.0038,13.818,0.023,13.131,0.027,12.948,0.03,12.893,0.024,12.942,0.025,12.215,0.243,9.037,,18.3,0.167,16.5919,0.046,15.9585,0.000809,15.942505836486800,16.855751037597700,14.996904373168900,15.0088,0.00738358
Kepler-1468 b,Kepler-1468,2077389820395188736,2077389820395188736,138219758,293.5198289,41.2773671,,,,,,,,,,,,,,,15.949999809265100,0.035999998450279200,15.208000183105500,0.04899999871850010,15.496000289917000,0.052000001072883600,14.944000244140600,0.06599999964237210,14.946000099182100,0.11699999868869800,15.3846,0.0023,14.9217,0.0018,14.7608,0.0038,14.7115,0.0028,14.6724,0.0057,13.845,0.024,13.497,0.026,13.458,0.042,13.384,0.023,13.441,0.027,12.892,0.516,9.412,,15.95,0.036,15.111,0.217,14.9515,0.000308,14.939658164978000,15.311323165893600,14.399166107177700,14.4675,0.0085
Kepler-1468 c,Kepler-1468,2077389820395188736,2077389820395188736,138219758,293.5198289,41.2773671,,,,,,,,,,,,,,,15.949999809265100,0.035999998450279200,15.208000183105500,0.04899999871850010,15.496000289917000,0.052000001072883600,14.944000244140600,0.06599999964237210,14.946000099182100,0.11699999868869800,15.3846,0.0023,14.9217,0.0018,14.7608,0.0038,14.7115,0.0028,14.6724,0.0057,13.845,0.024,13.497,0.026,13.458,0.042,13.384,0.023,13.441,0.027,12.892,0.516,9.412,,15.95,0.036,15.111,0.217,14.9515,0.000308,14.939658164978000,15.311323165893600,14.399166107177700,14.4675,0.0085
Kepler-1468 d,Kepler-1468,2077389820395188736,2077389820395188736,138219758,293.5198289,41.2773671,,,,,,,,,,,,,,,15.949999809265100,0.035999998450279200,15.208000183105500,0.04899999871850010,15.496000289917000,0.052000001072883600,14.944000244140600,0.06599999964237210,14.946000099182100,0.11699999868869800,15.3846,0.0023,14.9217,0.0018,14.7608,0.0038,14.7115,0.0028,14.6724,0.0057,13.845,0.024,13.497,0.026,13.458,0.042,13.384,0.023,13.441,0.027,12.892,0.516,9.412,,15.95,0.036,15.111,0.217,14.9515,0.000308,14.939658164978000,15.311323165893600,14.399166107177700,14.4675,0.0085
Kepler-1333 b,Kepler-1333,2077383395124052096,2077383395124052096,138219367,293.5275797,41.111394,,,,,,,,,,,,,,,,,,,,,,,,,15.6077,0.0036,15.1271,0.001,14.9592,0.0019,14.8975,0.0048,14.8321,0.0073,13.886,0.03,13.521,0.03,13.406,0.042,13.212,0.024,13.261,0.028,12.581,,9.455,,16.284,0.0,15.421,0.103,15.1714,0.000583,15.168397903442400,15.541609764099100,14.587464332580600,14.6675,0.0068
Kepler-183 b,Kepler-183,2052452140764708480,2052452140764708480,138214374,293.5308112,39.3159329,,,,,,,,,,,,,,,,,,,,,,,,,15.3225,0.0024,14.862,0.002,14.7102,0.0026,14.6658,0.0032,14.6221,0.0016,13.726,0.026,13.384,0.024,13.308,0.039,13.304,0.024,13.361,0.027,12.664,,9.452,,14.376,0.062,14.993,0.024,14.8934,0.000357,14.88215446472170,15.252203941345200,14.341876029968300,14.4099,0.0073
Kepler-183 c,Kepler-183,2052452140764708480,2052452140764708480,138214374,293.5308112,39.3159329,,,,,,,,,,,,,,,,,,,,,,,,,15.3225,0.0024,14.862,0.002,14.7102,0.0026,14.6658,0.0032,14.6221,0.0016,13.726,0.026,13.384,0.024,13.308,0.039,13.304,0.024,13.361,0.027,12.664,,9.452,,14.376,0.062,14.993,0.024,14.8934,0.000357,14.88215446472170,15.252203941345200,14.341876029968300,14.4099,0.0073
Kepler-1949 b,Kepler-1949,2077827284282464896,2077827284282464896,270611599,293.5422586,43.0260555,,,,,,,,,,,,,,,,,,,,,,,,,15.5929,0.0018,15.1785,0.0034,15.0415,0.0064,14.9827,0.0027,14.9455,0.0035,14.029,0.027,13.729,0.03,13.694,0.045,13.568,0.024,13.554,0.028,12.965,,9.229,,15.506,0.067,15.231,0.08,15.2008,0.000398,15.189754486084000,15.53687572479250,14.65406322479250,14.7334,0.0079
K2-201 b,K2-201,6771370981322320128,6771370981322320128,125060509,293.5607117,-23.1312775,,,18.4044,0.0505,,,,,,,,,,,12.97700023651120,0.04500000178813930,12.180000305175800,0.05700000002980230,12.538000106811500,0.05000000074505810,12.034000396728500,0.0560000017285347,11.711000442504900,0.06599999964237210,12.508,,11.994,,11.765,,11.642,,11.595,,10.653,0.026,10.273,0.023,10.198,0.024,10.152,0.023,10.185,0.022,10.17,0.073,8.771,,13.061,0.504,12.168,0.057,11.9432,0.000744,11.942391395568800,12.365130424499500,11.351539611816400,11.4107,0.0063
K2-201 c,K2-201,6771370981322320128,6771370981322320128,125060509,293.5607117,-23.1312775,,,18.4044,0.0505,,,,,,,,,,,12.97700023651120,0.04500000178813930,12.180000305175800,0.05700000002980230,12.538000106811500,0.05000000074505810,12.034000396728500,0.0560000017285347,11.711000442504900,0.06599999964237210,12.508,,11.994,,11.765,,11.642,,11.595,,10.653,0.026,10.273,0.023,10.198,0.024,10.152,0.023,10.185,0.022,10.17,0.073,8.771,,13.061,0.504,12.168,0.057,11.9432,0.000744,11.942391395568800,12.365130424499500,11.351539611816400,11.4107,0.0063
Kepler-276 b,Kepler-276,2052304325169514880,2052304325169514880,138213510,293.568197,39.0363123,,,,,,,,,,,,,,,,,,,,,,,,,15.7827,0.0018,15.3427,0.0029,15.1808,0.0053,15.1307,0.0017,15.0938,0.004,14.234,0.026,13.867,0.028,13.838,0.053,13.831,0.026,13.967,0.035,12.677,,9.256,,15.228,0.064,15.481,0.172,15.3648,0.000421,15.352607727050800,15.716910362243700,14.820025444030800,14.8896,0.0084
Kepler-276 c,Kepler-276,2052304325169514880,2052304325169514880,138213510,293.568197,39.0363123,,,,,,,,,,,,,,,,,,,,,,,,,15.7827,0.0018,15.3427,0.0029,15.1808,0.0053,15.1307,0.0017,15.0938,0.004,14.234,0.026,13.867,0.028,13.838,0.053,13.831,0.026,13.967,0.035,12.677,,9.256,,15.228,0.064,15.481,0.172,15.3648,0.000421,15.352607727050800,15.716910362243700,14.820025444030800,14.8896,0.0084
Kepler-276 d,Kepler-276,2052304325169514880,2052304325169514880,138213510,293.568197,39.0363123,,,,,,,,,,,,,,,,,,,,,,,,,15.7827,0.0018,15.3427,0.0029,15.1808,0.0053,15.1307,0.0017,15.0938,0.004,14.234,0.026,13.867,0.028,13.838,0.053,13.831,0.026,13.967,0.035,12.677,,9.256,,15.228,0.064,15.481,0.172,15.3648,0.000421,15.352607727050800,15.716910362243700,14.820025444030800,14.8896,0.0084
Kepler-1280 b,Kepler-1280,2127973677460755584,2127973677460755584,270616541,293.5738933,45.3844919,,,,,,,,,,,,,,,14.61400032043460,0.06400000303983690,14.168999671936000,0.01600000075995920,14.277000427246100,0.032999999821186100,13.994999885559100,0.006000000052154060,13.810999870300300,0.09000000357627870,14.3474,0.0047,13.9946,0.0022,13.8802,0.0012,13.8508,0.0023,13.8281,0.0045,12.966,0.021,12.717,0.018,12.602,0.021,12.629,0.024,12.64,0.024,12.627,,9.223,,14.614,0.064,14.196,0.149,13.9999,0.000242,13.987823486328100,14.297079086303700,13.513609886169400,13.5852,0.0085
Kepler-1602 b,Kepler-1602,2053284398043177216,2053284398043177216,138299395,293.5808607,40.4275396,,,,,,,,,,,,,,,13.956000328064000,0.010999999940395400,13.447999954223600,0.01899999938905240,13.602999687194800,0.013000000268220900,13.307999610900900,0.0560000017285347,,,13.6179,0.0003,13.451,,13.326,,13.1971,0.0015,13.1925,0.0023,12.386,0.021,12.1,0.021,12.06,0.021,11.994,0.022,12.045,0.022,11.766,0.215,8.984,,13.956,0.011,13.362,0.114,13.3012,0.000205,13.289323806762700,13.57470989227300,12.844003677368200,12.913,0.0089
Kepler-434 b,Kepler-434,2077823440291891840,2077823440291891840,270611401,293.5863887,42.9288624,,,,,,,,,,,,,,,15.229000091552700,0.026000000536441800,14.67300033569340,0.028999999165535000,14.838000297546400,0.019999999552965200,14.442999839782700,0.057999998331069900,14.300000190734900,0.06700000166893010,14.8976,0.0016,14.4615,0.0009,14.3537,0.0053,14.3092,0.002,14.2877,0.0045,13.4,0.022,13.035,0.031,13.039,0.03,,,,,,,,,15.229,0.026,14.49,0.092,14.4999,0.000268,14.487984657287600,14.836804389953600,13.977341651916500,14.0418,0.008
Kepler-791 b,Kepler-791,2052397886736075264,2052397886736075264,138303317,293.5958044,39.0294267,,,,,,,,,,,,,,,,,,,,,,,,,14.6934,0.0025,14.3559,0.0037,14.2486,0.0018,14.2482,0.0028,14.226,0.0029,13.418,0.025,13.139,0.026,13.158,0.033,13.073,0.025,13.104,0.028,12.899,,9.435,,14.669,0.065,14.473,0.103,14.3687,0.000254,14.357162475585900,14.655360221862800,13.897987365722700,13.9655,0.007
Kepler-944 b,Kepler-944,2077738571736987008,2077738571736987008,270610053,293.6012911,42.379791,,,,,,,,,,,,,,,,,,,16.163000106811500,0.06700000166893010,15.656000137329100,0.029999999329447700,,,16.2377,0.0027,15.6846,0.0041,15.4631,0.003,15.3871,0.004,15.316,0.0032,14.364,0.027,13.96,0.039,13.851,0.048,13.923,0.026,13.924,0.033,12.885,,9.413,,17.366,0.068,15.636,0.16,15.7109,0.000537,15.70535659790040,16.13568687438970,15.09664249420170,15.1702,0.0092
Kepler-1351 b,Kepler-1351,2077728538692850816,2077728538692850816,270609625,293.6084289,42.1978746,,,,,,,,,,,,,,,15.701000213623000,0.19300000369548800,14.609000205993700,0.020999999716877900,15.133999824523900,0.11500000208616300,14.057999610900900,0.06400000303983690,13.616000175476100,0.07900000363588330,15.0666,0.0035,14.0794,0.0016,13.8712,0.0571,13.4574,0.0016,13.3394,0.001,12.225,0.021,11.573,0.019,11.47,0.014,11.425,0.023,11.458,0.021,11.475,0.151,9.523,,15.701,0.193,14.328,0.103,14.0866,0.000263,14.07236099243160,14.777059555053700,13.261360168457000,13.3387,0.0061
Kepler-283 c,Kepler-283,2128811951996688768,2128811951996688768,270695184,293.6137413,47.838938,,,,,,,,,,,,,,,,,,,,,,,,,16.9132,0.0038,15.8614,0.0029,15.3917,0.0019,15.1773,0.0034,15.0378,0.0066,13.927,0.022,13.263,0.023,13.139,0.03,13.094,0.024,13.14,0.024,12.822,,9.266,,17.214,0.065,16.216,0.275,15.8753,0.000719,15.865565299987800,16.594993591308600,14.992549896240200,15.0899,0.0064
Kepler-283 b,Kepler-283,2128811951996688768,2128811951996688768,270695184,293.6137413,47.838938,,,,,,,,,,,,,,,,,,,,,,,,,16.9132,0.0038,15.8614,0.0029,15.3917,0.0019,15.1773,0.0034,15.0378,0.0066,13.927,0.022,13.263,0.023,13.139,0.03,13.094,0.024,13.14,0.024,12.822,,9.266,,17.214,0.065,16.216,0.275,15.8753,0.000719,15.865565299987800,16.594993591308600,14.992549896240200,15.0899,0.0064
Kepler-1695 b,Kepler-1695,2128168256659148032,2128168256659148032,270618467,293.6193001,46.4134015,,,,,,,,,,,,,,,15.576000213623000,0.06700000166893010,14.836999893188500,0.04699999839067460,15.140999794006300,0.02500000037252900,14.583999633789100,0.01899999938905240,14.336000442504900,0.0,15.0598,0.0016,14.5967,0.0035,14.4363,0.0039,14.3879,0.0023,14.334,0.0027,13.438,0.025,13.064,0.028,12.998,0.034,12.941,0.025,12.954,0.025,12.627,,9.406,,15.576,0.067,14.762,0.092,14.6234,0.000281,14.611071586608900,14.991251945495600,14.069086074829100,14.1342,0.007
Kepler-1594 b,Kepler-1594,2128836308750694016,2128836308750694016,270695341,293.6230451,47.9619127,,,,,,,,,,,,,,,15.593999862670900,0.18799999356269800,14.91100025177000,0.0430000014603138,15.163000106811500,0.11299999803304700,14.753999710083000,0.07699999958276750,14.557999610900900,0.10000000149011600,15.1109,0.0028,14.7286,0.002,14.5848,0.0036,14.5528,0.0033,14.5218,0.0068,13.649,0.022,13.344,0.026,13.322,0.036,13.269,0.024,13.281,0.025,12.724,0.28,9.013,,15.594,0.188,14.951,0.149,14.7415,0.000333,14.73015022277830,15.064369201660200,14.224915504455600,14.2953,0.0065
Kepler-201 b,Kepler-201,2077386315701921920,2077386315701921920,138297190,293.626059,41.2728004,,,,,,,,,,,,,,,13.654000282287600,0.039000000804662700,13.043999671936000,0.041999999433755900,13.314000129699700,0.03400000184774400,12.91100025177000,0.07400000095367430,12.894000053405800,0.09200000017881390,13.333,,13.034,,12.932,,12.902,,12.8469,0.0044,12.037,0.02,11.784,0.022,11.737,0.02,11.699,0.023,11.737,0.021,11.278,0.123,9.256,,13.654,0.039,12.991,0.114,12.9199,0.000288,12.909936904907200,13.185730934143100,12.478616714477500,12.5435,0.006
Kepler-201 c,Kepler-201,2077386315701921920,2077386315701921920,138297190,293.626059,41.2728004,,,,,,,,,,,,,,,13.654000282287600,0.039000000804662700,13.043999671936000,0.041999999433755900,13.314000129699700,0.03400000184774400,12.91100025177000,0.07400000095367430,12.894000053405800,0.09200000017881390,13.333,,13.034,,12.932,,12.902,,12.8469,0.0044,12.037,0.02,11.784,0.022,11.737,0.02,11.699,0.023,11.737,0.021,11.278,0.123,9.256,,13.654,0.039,12.991,0.114,12.9199,0.000288,12.909936904907200,13.185730934143100,12.478616714477500,12.5435,0.006
Kepler-1491 c,Kepler-1491,2127985806448631808,2127985806448631808,270617233,293.6297645,45.7406293,,,,,,,,,,,,,,,16.518999099731400,0.050999999046325700,15.795000076293900,0.0,16.020999908447300,0.0,15.574999809265100,0.04600000008940700,15.472999572753900,0.0,16.0268,0.0041,15.5345,0.0029,15.3574,0.002,15.286,0.0031,15.2325,0.0021,14.323,0.028,13.995,0.04,13.949,0.057,13.91,0.027,13.934,0.032,12.526,,9.483,,16.519,-0.051,15.796,0.149,15.5695,0.000454,15.557442665100100,15.956111907959000,14.994109153747600,15.062,0.0076
Kepler-1491 b,Kepler-1491,2127985806448631808,2127985806448631808,270617233,293.6297645,45.7406293,,,,,,,,,,,,,,,16.518999099731400,0.050999999046325700,15.795000076293900,0.0,16.020999908447300,0.0,15.574999809265100,0.04600000008940700,15.472999572753900,0.0,16.0268,0.0041,15.5345,0.0029,15.3574,0.002,15.286,0.0031,15.2325,0.0021,14.323,0.028,13.995,0.04,13.949,0.057,13.91,0.027,13.934,0.032,12.526,,9.483,,16.519,-0.051,15.796,0.149,15.5695,0.000454,15.557442665100100,15.956111907959000,14.994109153747600,15.062,0.0076
Kepler-81 d,Kepler-81,2077816087307845248,2077816087307845248,270611154,293.6369437,42.8248275,,,,,,,,,,,,,,,16.63599967956540,0.01899999938905240,15.53600025177000,0.05299999937415120,16.020000457763700,0.03200000151991840,14.960000038147000,0.029999999329447700,14.581999778747600,0.07599999755620960,15.9876,0.0035,14.9785,0.0019,14.5607,0.0039,14.3806,0.0077,14.2485,0.0039,13.168,0.021,12.577,0.021,12.392,0.021,12.374,0.024,12.429,0.023,12.836,0.458,9.446,,16.636,0.019,15.258,0.092,15.004,0.000484,14.990578651428200,15.698826789856000,14.175164222717300,14.2491,0.0074
Kepler-81 c,Kepler-81,2077816087307845248,2077816087307845248,270611154,293.6369437,42.8248275,,,,,,,,,,,,,,,16.63599967956540,0.01899999938905240,15.53600025177000,0.05299999937415120,16.020000457763700,0.03200000151991840,14.960000038147000,0.029999999329447700,14.581999778747600,0.07599999755620960,15.9876,0.0035,14.9785,0.0019,14.5607,0.0039,14.3806,0.0077,14.2485,0.0039,13.168,0.021,12.577,0.021,12.392,0.021,12.374,0.024,12.429,0.023,12.836,0.458,9.446,,16.636,0.019,15.258,0.092,15.004,0.000484,14.990578651428200,15.698826789856000,14.175164222717300,14.2491,0.0074
Kepler-81 b,Kepler-81,2077816087307845248,2077816087307845248,270611154,293.6369437,42.8248275,,,,,,,,,,,,,,,16.63599967956540,0.01899999938905240,15.53600025177000,0.05299999937415120,16.020000457763700,0.03200000151991840,14.960000038147000,0.029999999329447700,14.581999778747600,0.07599999755620960,15.9876,0.0035,14.9785,0.0019,14.5607,0.0039,14.3806,0.0077,14.2485,0.0039,13.168,0.021,12.577,0.021,12.392,0.021,12.374,0.024,12.429,0.023,12.836,0.458,9.446,,16.636,0.019,15.258,0.092,15.004,0.000484,14.990578651428200,15.698826789856000,14.175164222717300,14.2491,0.0074
Kepler-1881 b,Kepler-1881,2126446661968043136,2126446661968043136,270615772,293.6393065,44.9825447,,,,,,,,,,,,,,,16.892000198364300,0.15700000524520900,16.111000061035200,0.07900000363588330,16.25,0.0,15.755999565124500,0.0,15.545999526977500,0.0,16.3874,0.0048,15.8067,0.0036,15.5794,0.0031,15.4989,0.0029,15.4335,0.006,14.423,0.031,13.943,0.033,13.978,0.06,13.833,0.025,13.891,0.031,12.242,0.232,8.962,,16.892,0.157,15.898,0.229,15.8603,0.000519,15.848116874694800,16.267192840576200,15.193263053894000,15.293,0.0088
Kepler-57 b,Kepler-57,2126418658780855296,2126418658780855296,270615136,293.6413146,44.6570692,,,,,,,,,,,,,,,16.018999099731400,0.04899999871850010,15.03499984741210,0.035999998450279200,15.458999633789100,0.019999999552965200,14.765999794006300,0.054999999701976800,14.571999549865700,0.020999999716877900,15.3135,0.0024,14.7253,0.0021,14.5199,0.002,14.44,0.0023,14.3873,0.0022,13.437,0.024,13.022,0.022,12.897,0.028,12.913,0.023,12.972,0.024,12.865,,9.346,,16.019,0.049,15.017,0.126,14.7738,0.000286,14.76150894165040,15.21407699584960,14.152666091918900,14.2169,0.0082
Kepler-57 c,Kepler-57,2126418658780855296,2126418658780855296,270615136,293.6413146,44.6570692,,,,,,,,,,,,,,,16.018999099731400,0.04899999871850010,15.03499984741210,0.035999998450279200,15.458999633789100,0.019999999552965200,14.765999794006300,0.054999999701976800,14.571999549865700,0.020999999716877900,15.3135,0.0024,14.7253,0.0021,14.5199,0.002,14.44,0.0023,14.3873,0.0022,13.437,0.024,13.022,0.022,12.897,0.028,12.913,0.023,12.972,0.024,12.865,,9.346,,16.019,0.049,15.017,0.126,14.7738,0.000286,14.76150894165040,15.21407699584960,14.152666091918900,14.2169,0.0082
Kepler-1767 b,Kepler-1767,2128221376815734528,2128221376815734528,270619473,293.6441248,46.9896696,,,,,,,,,,,,,,,,,,,,,,,,,16.2532,0.0034,15.6686,0.0023,15.4591,0.0028,15.3698,0.0037,15.3039,0.0044,14.402,0.027,13.886,0.033,13.792,0.045,13.838,0.03,13.92,0.033,13.306,,9.475,,16.513,0.068,16.206,0.16,15.7151,0.000457,15.702627182006800,16.150888442993200,15.088047981262200,15.1591,0.0066
KOI-2513.01,KOI-2513,2128167225867000576,2128167225867000576,270618386,293.6688776,46.3792321,,,,,,,,,,,,,,,15.645000457763700,0.0430000014603138,15.012999534606900,0.009999999776482580,15.232000350952100,0.006000000052154060,14.835000038147000,0.014999999664723900,14.850000381469700,0.0,15.1546,0.003,14.7962,0.0041,14.6484,0.0031,14.6309,0.0035,14.602,0.0031,13.757,0.025,13.453,0.027,13.367,0.036,13.345,0.024,13.381,0.026,13.099,,9.223,,15.645,0.043,14.913,0.069,14.809,0.000687,14.823856353759800,15.103621482849100,14.300121307373000,14.3844,0.006
Kepler-1379 b,Kepler-1379,2077413734773457536,2077413734773457536,138296836,293.6704404,41.4102105,,,,,,,,,,,,,,,,,,,,,,,,,16.4444,0.0034,15.8169,0.0023,15.5685,0.0019,15.4509,0.0046,15.3787,0.0048,14.406,0.028,13.994,0.032,13.8,0.053,13.699,0.026,13.778,0.03,12.777,,9.124,,17.116,0.069,16.107,0.32,15.8526,0.000701,15.848298072814900,16.322784423828100,15.188994407653800,15.2626,0.0069
Kepler-369 b,Kepler-369,2128835935094128512,2128835935094128512,26961231,293.6743322,47.9084727,,,,,,,,,,,,,,,,,,,,,,,,,17.117,0.0045,15.8802,0.0034,15.0073,0.0012,14.6192,0.005,14.4165,0.0028,13.247,0.022,12.594,0.022,12.395,0.024,12.253,0.023,12.211,0.021,12.662,0.274,9.572,,18.041,0.162,16.429,0.286,15.6683,0.00169,15.72409725189210,16.72325897216800,14.584134101867700,14.5771,0.00742884
Kepler-369 c,Kepler-369,2128835935094128512,2128835935094128512,26961231,293.6743322,47.9084727,,,,,,,,,,,,,,,,,,,,,,,,,17.117,0.0045,15.8802,0.0034,15.0073,0.0012,14.6192,0.005,14.4165,0.0028,13.247,0.022,12.594,0.022,12.395,0.024,12.253,0.023,12.211,0.021,12.662,0.274,9.572,,18.041,0.162,16.429,0.286,15.6683,0.00169,15.72409725189210,16.72325897216800,14.584134101867700,14.5771,0.00742884
Kepler-517 b,Kepler-517,2077409645964537472,2077409645964537472,138297129,293.6755138,41.2952061,,,,,,,,,,,,,,,12.989999771118200,0.028999999165535000,12.234999656677200,0.050999999046325700,12.57800006866460,0.03500000014901160,12.031999588012700,0.06599999964237210,11.937000274658200,0.08399999886751180,13.0413,0.0914,13.0374,0.001,12.1157,0.0143,12.1089,0.001,11.9059,0.0056,11.02,0.021,10.667,0.022,10.631,0.018,10.454,0.023,10.511,0.02,10.504,0.07,9.176,,12.924,0.489,12.372,0.034,12.1297,0.000169,12.122030258178700,12.472468376159700,11.604426383972200,11.6682,0.0061
